,Fecha_Hora,LNG,LAT,Año,Fallecidos,Graves,Menos_Grav,Leves,Causa_CON,Tipo_CONA,Count_acc
868,2018-07-18 18:50:00,-70.1390302,-20.2237667,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,868
869,2018-07-19 14:09:00,-70.1263511,-20.2692899,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,869
870,2018-07-19 08:40:00,-70.1356692,-20.2307033,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,870
871,2018-07-20 18:15:00,-70.1463566,-20.2245262,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,871
872,2018-07-21 09:35:00,-70.1369628,-20.2289498,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,872
873,2018-07-21 02:59:00,-70.1278562,-20.2489683,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,873
874,2018-07-22 19:45:00,-70.1292154,-20.2416101,2018,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,874
875,2018-07-22 19:00:00,-70.1354882,-20.2279008,2018,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,875
876,2018-07-23 13:30:00,-70.1471935,-20.2141015,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,876
877,2018-07-23 16:45:00,-70.1511648,-20.2114975,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,877
878,2018-07-24 12:30:00,-70.1360525,-20.2364664,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,878
879,2018-07-24 21:16:00,-70.1568991,-20.2149281,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,879
880,2018-07-24 17:55:00,-70.1514957,-20.2109307,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,880
881,2018-07-24 10:10:00,-70.1475209,-20.2172255,2018,0,1,0,0,PERDIDA CONTROL VEHICULO,ATROPELLO,881
882,2018-07-25 17:40:00,-70.1336539,-20.2520603,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,882
883,2018-07-20 07:50:00,-70.0726409,-20.2585155,2018,0,0,1,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,883
884,2018-07-13 12:50:00,-70.0922017,-20.289082,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,884
885,2018-07-14 18:30:00,-70.0961,-20.2680266,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,885
886,2018-07-15 08:20:00,-70.1015553,-20.2612165,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,886
887,2018-07-19 08:00:00,-70.0953563,-20.2697311,2018,0,1,0,1,OTRAS CAUSAS,ATROPELLO,887
888,2018-07-22 13:30:00,-70.1015553,-20.2612165,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,888
889,2018-07-26 16:40:00,-70.1380641,-20.2248356,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,889
890,2018-07-22 07:23:00,-70.105443,-20.2651743,2018,0,2,0,2,ALCOHOL EN CONDUCTOR,COLISION,890
891,2018-01-06 07:15:00,-70.1017849,-20.2612611,2018,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,891
892,2018-07-22 20:40:00,-70.1048736,-20.2925751,2018,0,0,0,2,ALCOHOL EN CONDUCTOR,CHOQUE,892
893,2018-07-23 14:00:00,-70.0985631,-20.246623,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,893
894,2018-07-26 15:45:00,-70.133011,-20.254908,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,894
895,2018-07-27 21:55:00,-70.1051893,-20.2930862,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,895
896,2018-07-24 22:40:00,-70.0986886,-20.2776152,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,896
897,2018-07-25 19:30:00,-70.0920791,-20.2728098,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,897
898,2018-12-26 22:30:00,-70.1251716,-20.2925294,2018,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,898
899,2018-07-26 08:30:00,-70.1487918,-20.2263676,2018,0,0,1,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,899
900,2018-07-27 15:30:00,-70.1430439,-20.2080165,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,900
901,2018-07-27 12:30:00,-70.1492941,-20.2134363,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,901
902,2018-07-27 09:30:00,-70.1428993,-20.215305,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,902
903,2018-07-28 10:30:00,-70.1214046,-20.2913208,2018,0,0,0,0,VELOCIDAD IMPRUDENTE,COLISION,903
904,2018-01-10 09:00:00,-70.1279633,-20.2683063,2018,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,904
905,2018-07-28 20:10:00,-70.1454426,-20.219616,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,905
906,2018-07-28 19:15:00,-70.1452689,-20.217696,2018,0,1,1,3,ALCOHOL EN CONDUCTOR,COLISION,906
907,2018-07-29 17:15:00,-70.1382111,-20.2486089,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,907
908,2018-07-27 16:00:00,-70.1016173,-20.270668,2018,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,908
909,2018-07-30 16:30:00,-70.1456323,-20.2216515,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,909
910,2018-07-30 08:10:00,-70.1494876,-20.2184918,2018,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,910
911,2018-07-30 18:30:00,-70.128074,-20.2488518,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,911
912,2018-07-29 22:50:00,-70.1097974,-20.2722788,2018,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,912
913,2018-07-31 13:10:00,-70.1515888,-20.223043,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,913
914,2018-07-31 16:45:00,-70.1362402,-20.2192459,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,914
915,2018-08-01 11:20:00,-70.1328508,-20.2570097,2018,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,915
916,2018-08-01 16:20:00,-70.143625,-20.2177736,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,916
917,2018-08-02 09:40:00,-70.1462215,-20.2274223,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,917
918,2018-08-02 20:00:00,-70.1346209,-20.2483696,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,918
919,2018-08-03 22:45:00,-70.1503467,-20.2174291,2018,0,1,0,3,DESOBEDIENCIA A SEÑALIZACION,COLISION,919
920,2018-08-04 21:20:00,-70.1449128,-20.2137936,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,920
921,2018-12-28 03:25:00,-70.1307034,-20.2493363,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,921
922,2018-08-05 08:30:00,-70.1403552,-20.2394749,2018,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,922
923,2018-08-05 09:00:00,-70.1502028,-20.2115341,2018,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,923
924,2018-08-06 01:00:00,-70.1251684,-20.2554011,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,924
925,2018-08-02 19:30:00,-70.0972785,-20.2743469,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,925
926,2018-08-03 17:45:00,-70.0793497,-20.2801732,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,926
927,2018-08-04 19:30:00,-70.0982043,-20.2642097,2018,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,927
928,2018-08-05 00:20:00,-70.1077139,-20.2711253,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,928
929,2018-08-09 11:40:00,-70.1356851,-20.2307248,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,929
930,2018-08-09 13:00:00,-70.1342417,-20.255713,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,930
931,2018-08-10 11:25:00,-70.1356692,-20.2307033,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,931
932,2018-08-10 18:50:00,-70.1389636,-20.2148322,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CAIDA,932
933,2018-08-10 18:15:00,-70.1356692,-20.2307033,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,933
934,2018-08-11 18:00:00,-70.1348563,-20.2047827,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,934
935,2018-08-08 07:45:00,-70.1020811,-20.2829309,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,935
936,2018-08-12 15:00:00,-70.1046037,-20.2623582,2018,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,936
937,2018-12-30 05:50:00,-70.1262309,-20.2476008,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,937
938,2018-08-11 17:15:00,-70.1356692,-20.2307033,2018,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,938
939,2018-08-13 08:30:00,-70.1430435,-20.2059679,2018,0,0,0,3,IMPRUDENCIA DEL CONDUCTOR,COLISION,939
940,2018-08-13 12:30:00,-70.146837,-20.2199836,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,940
941,2018-08-13 14:30:00,-70.1294134,-20.2644245,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,941
942,2018-08-13 19:50:00,-70.1353452,-20.2201543,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,942
943,2018-08-13 18:30:00,-70.1409419,-20.2368684,2018,0,1,0,0,OTRAS CAUSAS,ATROPELLO,943
944,2018-08-13 21:30:00,-70.149581,-20.2204813,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,944
945,2018-08-14 15:00:00,-70.131534,-20.2887392,2018,0,0,1,0,PERDIDA CONTROL VEHICULO,CHOQUE,945
946,2018-08-14 16:45:00,-70.1369653,-20.2238646,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,946
947,2018-08-14 16:00:00,-70.1463445,-20.2140744,2018,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,947
948,2018-08-14 18:30:00,-70.1267483,-20.2520595,2018,1,1,0,4,PERDIDA CONTROL VEHICULO,CHOQUE,948
949,2018-08-15 00:20:00,-70.1407951,-20.2334633,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,949
950,2018-08-15 16:05:00,-70.1420816,-20.2189238,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,950
951,2018-08-15 15:30:00,-70.1391838,-20.2173917,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,951
952,2018-08-16 10:20:00,-70.1459692,-20.2300445,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,952
953,2018-12-30 12:05:00,-70.1275199,-20.2865272,2018,0,1,0,0,ALCOHOL EN CONDUCTOR,COLISION,953
954,2018-08-17 01:00:00,-70.12485,-20.2471731,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,954
955,2018-08-18 10:30:00,-70.1411217,-20.2340561,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,955
956,2018-08-18 06:00:00,-70.1243518,-20.2819722,2018,0,0,0,0,OTRAS CAUSAS,CHOQUE,956
957,2018-08-18 11:40:00,-70.1468504,-20.2247163,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,957
958,2018-08-18 12:05:00,-70.1557087,-20.2159436,2018,0,0,0,0,DEFICIENCIAS VIALES,OTRO TIPO,958
959,2018-08-19 11:15:00,-70.1237463,-20.2670058,2018,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,959
960,2018-12-31 00:30:00,-70.1260446,-20.2795264,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,960
961,2018-08-20 20:00:00,-70.1342417,-20.255713,2018,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,961
962,2018-08-20 20:20:00,-70.1353452,-20.2201543,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,962
963,2018-08-20 20:00:00,-70.1355265,-20.2296636,2018,0,0,0,1,ALCOHOL EN CONDUCTOR,COLISION,963
964,2018-01-10 22:05:00,-70.1380641,-20.2248356,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,964
965,2018-08-21 11:00:00,-70.1369206,-20.2049594,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,965
966,2018-08-21 15:00:00,-70.129323,-20.2090366,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,966
967,2018-08-22 14:40:00,-70.1356692,-20.2307033,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,967
968,2018-08-22 18:30:00,-70.1395315,-20.2316455,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,968
969,2018-08-23 12:50:00,-70.1314071,-20.2542691,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,969
970,2018-08-23 12:00:00,-70.1472849,-20.2159851,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,970
971,2018-08-23 07:30:00,-70.1496565,-20.2223516,2018,0,0,0,3,IMPRUDENCIA DEL CONDUCTOR,COLISION,971
972,2018-08-24 18:30:00,-70.1353452,-20.2201543,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,972
973,2018-08-24 08:30:00,-70.1344376,-20.2143933,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,973
974,2018-08-24 17:59:00,-70.1439083,-20.2151148,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,974
975,2018-08-24 21:25:00,-70.1398155,-20.2256436,2018,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,975
976,2018-08-25 16:00:00,-70.126359,-20.2518773,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,976
977,2018-08-25 02:20:00,-70.1441315,-20.2144567,2018,0,0,0,1,ALCOHOL EN CONDUCTOR,COLISION,977
978,2018-08-26 21:00:00,-70.14459,-20.239015,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,978
979,2018-09-09 18:15:00,-70.1409449,-20.2441837,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,979
980,2018-08-27 07:40:00,-70.1429854,-20.2171182,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,980
981,2018-08-27 11:30:00,-70.1402925,-20.2276843,2018,0,0,0,0,VELOCIDAD IMPRUDENTE,COLISION,981
982,2018-08-27 17:00:00,-70.1528536,-20.2117876,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,982
983,2018-08-27 18:30:00,-70.1502769,-20.2139782,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,983
984,2018-08-27 20:30:00,-70.1465753,-20.2107795,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,984
985,2018-08-28 13:07:00,-70.144682,-20.2285882,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,985
986,2018-08-29 10:00:00,-70.1360525,-20.2364664,2018,0,0,0,5,DESOBEDIENCIA A SEÑALIZACION,COLISION,986
987,2018-08-29 11:45:00,-70.1354882,-20.2279008,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,987
988,2018-12-26 12:30:00,-70.1392978,-20.2109599,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,988
989,2018-08-29 15:00:00,-70.1405177,-20.2209717,2018,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,989
990,2018-08-29 07:30:00,-70.1358582,-20.2164697,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,990
991,2018-08-30 22:25:00,-70.1530068,-20.2202654,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,991
992,2018-08-30 03:45:00,-70.1445867,-20.2109821,2018,0,1,0,1,ALCOHOL EN CONDUCTOR,COLISION,992
993,2018-08-31 12:30:00,-70.1403405,-20.2190156,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,993
994,2018-08-31 14:00:00,-70.1324636,-20.2581233,2018,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,994
995,2018-08-31 20:25:00,-70.134039,-20.2133074,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,995
996,2018-09-01 05:30:00,-70.1530376,-20.2141648,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,996
997,2018-09-01 18:20:00,-70.1436239,-20.2200771,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,997
998,2018-09-01 07:55:00,-70.1441063,-20.2416778,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,998
999,2018-09-01 22:40:00,-70.1314071,-20.2542691,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,999
1000,2018-09-02 02:30:00,-70.1380641,-20.2248356,2018,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,1000
1001,2018-08-21 14:00:00,-70.0961,-20.2680266,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1001
1002,2018-09-02 18:30:00,-70.1461596,-20.2127397,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1002
1003,2018-08-15 17:25:00,-70.1049169,-20.2686722,2018,0,1,0,0,IMPRUDENCIA DEL PEATON,ATROPELLO,1003
1004,2018-08-16 04:00:00,-70.0861538,-20.273087,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1004
1005,2018-08-17 11:10:00,-70.0972785,-20.2743469,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1005
1006,2018-09-02 09:10:00,-70.1257935,-20.2683968,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,1006
1007,2018-09-02 02:30:00,-70.131685,-20.2445158,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,1007
1008,2018-09-03 14:00:00,-70.1317028,-20.2529289,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1008
1009,2018-09-03 16:00:00,-70.1427654,-20.2325404,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1009
1010,2018-09-05 14:30:00,-70.1402893,-20.2098586,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1010
1011,2018-09-05 03:00:00,-70.1342417,-20.255713,2018,0,0,1,0,ALCOHOL EN CONDUCTOR,CHOQUE,1011
1012,2018-09-06 00:30:00,-70.1528072,-20.2151357,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1012
1013,2018-09-06 06:00:00,-70.1364944,-20.2212061,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,OTRO TIPO,1013
1014,2018-09-06 10:15:00,-70.1435295,-20.2245658,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,1014
1015,2018-09-06 17:40:00,-70.140418,-20.2198882,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1015
1016,2018-09-07 10:15:00,-70.1489375,-20.2194313,2018,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,1016
1017,2018-09-07 21:00:00,-70.1465983,-20.2176315,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1017
1018,2018-09-07 19:20:00,-70.1254437,-20.2600254,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1018
1019,2018-09-08 08:00:00,-70.1266931,-20.248365,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1019
1020,2018-09-05 07:50:00,-70.1007563,-20.2800542,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1020
1021,2018-01-13 07:30:00,-70.1286595,-20.2290566,2018,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,1021
1022,2018-09-05 17:30:00,-70.101853,-20.2705741,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1022
1023,2018-09-09 17:00:00,-70.1293773,-20.2685026,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1023
1024,2018-09-09 20:55:00,-70.1445867,-20.2109821,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1024
1025,2018-09-06 19:15:00,-70.0986734,-20.2637153,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1025
1026,2018-09-09 00:50:00,-70.1530068,-20.2202654,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,1026
1027,2018-09-10 08:50:00,-70.1286667,-20.2382135,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1027
1028,2018-09-10 08:50:00,-70.1358959,-20.2175979,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1028
1029,2018-09-10 08:00:00,-70.1515888,-20.223043,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1029
1030,2018-09-10 15:00:00,-70.1298021,-20.2311999,2018,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1030
1031,2018-09-12 13:40:00,-70.1498031,-20.214737,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1031
1032,2018-09-13 06:00:00,-70.1441106,-20.238243,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1032
1033,2018-09-14 04:00:00,-70.1521698,-20.2226052,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1033
1034,2018-09-14 14:30:00,-70.149554,-20.2077496,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1034
1035,2018-09-14 08:15:00,-70.1465983,-20.2168169,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,1035
1036,2018-09-15 12:50:00,-70.1394306,-20.242919,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1036
1037,2018-09-15 21:40:00,-70.149777,-20.211463,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,1037
1038,2018-09-18 07:00:00,-70.143482,-20.240258,2018,0,1,0,0,OTRAS CAUSAS,ATROPELLO,1038
1039,2018-09-18 15:30:00,-70.1494647,-20.2255093,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1039
1040,2018-09-18 09:30:00,-70.1418301,-20.214656,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1040
1041,2018-09-19 11:30:00,-70.147103,-20.2123239,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,1041
1042,2018-09-19 16:00:00,-70.1393996,-20.2199419,2018,0,0,0,3,DESOBEDIENCIA A SEÑALIZACION,COLISION,1042
1043,2018-09-14 07:00:00,-70.1083457,-20.2996325,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,1043
1044,2018-09-20 18:00:00,-70.1338133,-20.2459994,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1044
1045,2018-09-20 15:00:00,-70.1549514,-20.2180364,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1045
1046,2018-09-20 20:15:00,-70.1447866,-20.212405,2018,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,1046
1047,2018-09-21 13:20:00,-70.1342417,-20.255713,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1047
1048,2018-09-21 17:40:00,-70.146763,-20.2206303,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1048
1049,2018-09-21 09:00:00,-70.1389636,-20.2148322,2018,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,1049
1050,2018-09-24 17:45:00,-70.1282236,-20.2335522,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1050
1051,2018-09-24 20:20:00,-70.1422898,-20.2297964,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1051
1052,2018-09-25 06:15:00,-70.1356692,-20.2307033,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1052
1053,2018-09-25 12:00:00,-70.1395828,-20.2219834,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1053
1054,2018-09-25 21:50:00,-70.128074,-20.2488518,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1054
1055,2018-09-24 08:15:00,-70.1044794,-20.2768172,2018,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,1055
1056,2018-09-26 08:45:00,-70.0735314,-20.2590625,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1056
1057,2018-09-26 14:45:00,-70.0918557,-20.2686827,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1057
1058,2018-09-25 16:20:00,-70.1450321,-20.2143706,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1058
1059,2018-09-26 00:15:00,-70.1394852,-20.2287874,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,CHOQUE,1059
1060,2018-09-26 07:50:00,-70.1521312,-20.2202958,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1060
1061,2018-09-26 08:40:00,-70.1529419,-20.2182824,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,1061
1062,2018-09-27 07:10:00,-70.1037814,-20.2806769,2018,0,1,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,1062
1063,2018-09-27 10:00:00,-70.149117,-20.2214783,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1063
1064,2018-09-27 08:30:00,-70.1361448,-20.2335869,2018,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,1064
1065,2018-09-29 15:10:00,-70.135743,-20.2049745,2018,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,1065
1066,2018-09-29 20:00:00,-70.1435776,-20.2170705,2018,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,1066
1067,2018-09-30 04:00:00,-70.1308758,-20.2553721,2018,0,0,0,0,FALLAS MECANICAS,CHOQUE,1067
